367,1334,1140
368,1329,1140
369,1325,1140
370,1323,1139
371,1331,1145
372,1328,1144
373,1322,1148
374,1329,1149
375,1334,1155
376,1335,1160
377,1330,1163
378,1335,1166
379,1339,1171
380,1338,1176
0,1000,1000
381,1332,1174
1,998,1005
382,1330,1176
2,1002,1000
383,1326,1173
3,1000,997
384,1322,1179
4,1001,993
385,1318,1177
5,1009,993
386,1326,1179
6,1007,989
387,1328,1179
7,1013,986
388,1335,1182
8,1015,986
389,1341,1177
9,1019,985
390,1344,1182
10,1020,980
391,1347,1179
11,1022,980
392,1345,1176
12,1023,982
393,1353,1179
13,1024,988
394,1352,1183
14,1024,985
395,1355,1180
15,1023,984
396,1350,1175
16,1029,984
397,1352,1170
17,1031,979
398,1356,1165
18,1028,978
399,1354,1171
19,1036,983
400,1359,1173
20,1031,988
401,1365,1177
21,1030,993
402,1364,1174
22,1034,995
403,1364,1176
23,1028,1000
404,1365,1174
24,1027,998
405,1367,1179
25,1031,1001
406,1365,1183
26,1029,999
407,1373,1187
27,1037,1002
408,1372,1191
28,1035,998
409,1371,1190
29,1032,993
410,1370,1190
30,1029,991
411,1378,1188
31,1032,990
412,1381,1186
32,1036,985
413,1388,1189
33,1034,987
414,1386,1193
34,1034,987
415,1392,1193
35,1038,986
416,1396,1198
36,1041,982
417,1403,1204
37,1037,985
418,1400,1201
38,1040,980
419,1402,1203
39,1035,978
420,1396,1206
40,1043,978
421,1398,1206
41,1037,976
422,1393,1206
42,1037,981
423,1396,1209
43,1033,985
424,1404,1204
44,1028,984
425,1412,1202
45,1031,984
426,1406,1206
46,1030,982
427,1400,1203
47,1036,987
428,1396,1205
48,1033,985
429,1392,1211
49,1036,986
430,1395,1209
50,1039,984
431,1401,1208
51,1041,983
432,1395,1205
52,1042,982
433,1400,1210
53,1045,985
434,1405,1215
54,1047,989
435,1413,1220
55,1041,986
436,1419,1219
56,1049,990
437,1418,1217
57,1046,986
438,1414,1220
58,1054,984
439,1412,1223
59,1061,985
440,1420,1220
60,1057,982
441,1424,1217
61,1065,980
442,1426,1215
62,1059,978
443,1428,1212
63,1063,975
444,1424,1213
64,1062,976
445,1418,1211
65,1069,982
446,1420,1208
66,1070,987
447,1425,1211
67,1076,985
448,1429,1208
68,1071,981
449,1433,1211
69,1078,982
450,1431,1208
70,1076,982
451,1427,1204
71,1073,988
452,1421,1205
72,1075,994
453,1418,1204
73,1081,990
454,1415,1203
74,1079,995
455,1414,1203
75,1075,997
456,1413,1200
76,1073,997
457,1408,1201
77,1078,999
458,1402,1199
78,1082,1001
459,1405,1194
79,1087,998
460,1407,1194
0,1000,1000
80,1089,1001
461,1404,1191
1,1001,998
81,1093,1003
462,1402,1196
2,1006,1003
82,1096,1006
463,1397,1198
3,1011,999
83,1100,1006
464,1393,1204
4,1005,1002
84,1105,1004
465,1401,1203
5,1010,1001
85,1099,1002
466,1405,1199
6,1006,996
86,1099,999
467,1413,1196
7,1014,998
87,1104,998
468,1418,1197
8,1010,996
88,1101,998
469,1415,1198
9,1018,995
89,1107,998
470,1413,1193
10,1021,993
90,1109,994
471,1420,1191
11,1024,993
91,1112,999
472,1425,1197
12,1020,998
92,1115,1004
473,1420,1202
13,1027,998
93,1113,1000
474,1428,1198
14,1024,1003
94,1117,996
475,1429,1195
15,1028,1008
95,1120,993
476,1427,1201
16,1031,1009
96,1118,993
477,1424,1204
17,1031,1012
97,1118,997
478,1420,1210
18,1037,1011
98,1114,995
479,1421,1216
19,1043,1015
99,1121,995
480,1421,1213
20,1038,1019
100,1123,992
481,1418,1212
21,1033,1018
101,1130,994
482,1412,1211
22,1028,1021
102,1132,992
483,1413,1213
23,1023,1022
103,1136,987
484,1413,1215
24,1021,1019
104,1140,991
485,1408,1219
25,1026,1024
105,1145,989
486,1414,1224
26,1031,1020
106,1149,987
487,1418,1228
27,1036,1022
107,1143,983
488,1418,1232
28,1039,1026
108,1144,984
489,1413,1234
29,1035,1023
109,1151,990
490,1420,1239
30,1043,1029
110,1146,993
491,1414,1245
31,1038,1031
111,1144,998
492,1413,1241
32,1046,1032
112,1149,998
493,1421,1238
33,1047,1032
113,1157,1003
494,1423,1234
34,1042,1033
114,1161,1006
495,1431,1233
35,1048,1031
115,1165,1005
496,1436,1238
36,1048,1029
116,1170,1011
497,1434,1244
37,1048,1032
117,1170,1012
498,1430,1239
38,1043,1036
118,1176,1007
499,1429,1244
39,1039,1031
119,1184,1009
500,1423,1241
40,1043,1027
120,1183,1011
501,1425,1245
41,1043,1027
121,1177,1008
502,1419,1245
42,1045,1023
122,1176,1012
503,1416,1251
43,1048,1028
123,1178,1017
504,1413,1256
44,1045,1034
124,1174,1017
505,1416,1262
45,1051,1038
125,1171,1014
506,1414,1263
46,1050,1040
126,1173,1017
507,1414,1269
47,1045,1042
127,1177,1019
508,1418,1269
48,1049,1037
128,1185,1014
509,1422,1270
49,1053,1035
129,1190,1010
510,1418,1268
50,1057,1041
130,1185,1006
511,1421,1266
51,1052,1040
131,1192,1004
512,1423,1263
52,1048,1037
132,1198,1005
513,1419,1266
53,1051,1039
133,1203,1008
514,1425,1269
54,1052,1034
134,1210,1010
515,1421,1270
55,1055,1038
135,1211,1013
516,1419,1267
56,1057,1035
136,1211,1017
517,1423,1263
57,1062,1031
137,1206,1016
518,1421,1268
58,1056,1029
138,1207,1015
519,1428,1268
59,1052,1028
139,1206,1014
520,1433,1266
60,1058,1023
140,1210,1015
521,1428,1267
61,1066,1025
141,1214,1010
522,1427,1272
62,1070,1031
142,1222,1009
523,1421,1270
63,1066,1031
143,1219,1008
524,1424,1273
64,1074,1037
144,1223,1010
525,1424,1275
65,1071,1043
145,1224,1014
526,1425,1280
66,1070,1039
146,1219,1009
527,1433,1282
67,1069,1045
147,1226,1014
528,1433,1279
68,1066,1046
148,1231,1016
529,1429,1283
69,1061,1051
149,1227,1013
530,1431,1288
70,1060,1052
150,1225,1014
531,1435,1290
71,1060,1052
151,1230,1017
532,1440,1285
72,1067,1054
152,1229,1017
533,1438,1281
73,1064,1051
153,1237,1015
534,1437,1278
74,1065,1051
154,1239,1017
535,1431,1283
75,1071,1051
155,1244,1023
536,1427,1286
76,1073,1056
156,1247,1020
537,1431,1291
77,1071,1056
157,1254,1018
538,1429,1288
78,1069,1056
158,1262,1016
539,1434,1294
79,1072,1059
159,1261,1016
540,1439,1289
80,1074,1065
160,1259,1014
541,1445,1295
81,1068,1063
161,1255,1010
542,1450,1292
82,1066,1067
162,1256,1005
543,1445,1287
83,1060,1066
163,1254,1002
544,1448,1286
84,1066,1068
164,1251,1001
545,1448,1288
85,1064,1070
165,1256,998
546,1451,1294
86,1069,1069
166,1257,998
547,1449,1292
87,1071,1074
167,1254,995
548,1448,1295
88,1068,1078
168,1255,992
549,1447,1298
89,1064,1081
169,1249,995
550,1447,1301
90,1061,1081
170,1257,991
551,1450,1304
91,1066,1079
171,1253,993
552,1445,1304
92,1069,1082
172,1258,997
553,1447,1301
93,1063,1078
173,1252,1001
554,1452,1297
94,1062,1084
174,1248,1001
555,1456,1297
175,1248,1007
556,1452,1302
176,1248,1002
557,1452,1308
177,1244,1001
558,1456,1306
178,1249,1005
559,1454,1303
179,1244,1007
560,1460,1304
180,1246,1006
561,1460,1307
181,1243,1002
562,1456,1311
182,1242,1008
563,1463,1314
183,1244,1008
564,1460,1310
184,1241,1006
565,1468,1310
185,1235,1008
566,1469,1315
186,1242,1003
567,1465,1315
187,1245,1001
568,1464,1314
188,1243,998
569,1469,1320
189,1237,995
570,1476,1323
190,1242,1000
571,1481,1320
191,1237,1002
572,1479,1316
192,1237,1004
573,1474,1313
193,1241,1010
574,1469,1319
194,1249,1013
575,1476,1324
195,1249,1016
576,1482,1326
196,1251,1018
577,1488,1328
197,1249,1020
578,1482,1326
198,1256,1015
579,1483,1327
199,1262,1018
580,1486,1325
200,1259,1017
581,1488,1322
201,1260,1020
582,1495,1319
202,1265,1020
583,1494,1324
203,1260,1022
584,1488,1325
204,1264,1028
585,1482,1323
205,1271,1034
586,1480,1320
206,1266,1038
587,1487,1316
207,1261,1041
588,1485,1314
208,1263,1038
589,1490,1314
209,1268,1042
590,1490,1311
210,1269,1038
591,1487,1310
211,1270,1033
592,1494,1314
212,1272,1029
593,1499,1315
213,1280,1031
594,1504,1320
214,1285,1032
595,1505,1317
215,1288,1036
596,1501,1320
216,1284,1036
597,1501,1316
217,1288,1038
598,1498,1313
218,1294,1033
599,1505,1317
219,1288,1028
600,1507,1314
220,1286,1033
601,1505,1318
221,1294,1028
602,1511,1319
222,1293,1034
603,1505,1316
223,1300,1031
604,1503,1314
224,1303,1029
605,1506,1313
225,1302,1028
606,1514,1309
226,1297,1027
607,1514,1311
227,1295,1023
608,1510,1310
228,1293,1018
609,1504,1311
229,1292,1022
610,1510,1316
230,1287,1025
611,1509,1314
231,1285,1026
612,1503,1311
232,1289,1025
613,1504,1311
233,1286,1023
614,1509,1314
234,1285,1029
615,1511,1315
235,1289,1033
616,1506,1313
236,1283,1032
617,1502,1309
237,1290,1030
618,1510,1309
238,1287,1035
619,1511,1309
239,1283,1040
620,1506,1313
240,1290,1041
621,1500,1310
241,1285,1046
622,1494,1309
242,1289,1042
623,1496,1306
243,1291,1047
624,1500,1312
244,1285,1043
625,1495,1317
245,1280,1045
626,1499,1312
246,1281,1051
627,1506,1314
247,1275,1053
628,1512,1315
248,1269,1049
629,1517,1315
249,1268,1050
630,1525,1319
250,1263,1046
631,1519,1323
251,1259,1046
632,1525,1318
252,1267,1049
633,1519,1317
253,1268,1046
634,1524,1314
254,1270,1048
635,1519,1309
255,1272,1050
636,1519,1311
256,1274,1054
637,1515,1312
257,1276,1053
638,1515,1312
258,1284,1048
639,1515,1314
259,1285,1053
640,1511,1309
260,1290,1051
641,1510,1314
261,1289,1049
642,1512,1313
262,1292,1049
643,1510,1314
263,1289,1055
644,1512,1317
264,1286,1050
645,1515,1314
265,1290,1049
646,1522,1320
266,1288,1054
647,1516,1318
267,1287,1050
648,1514,1322
268,1281,1055
649,1510,1318
269,1276,1059
650,1516,1315
270,1276,1064
651,1521,1313
271,1277,1063
652,1519,1310
272,1283,1059
653,1521,1315
273,1288,1062
654,1518,1315
274,1293,1057
655,1522,1317
275,1297,1054
656,1521,1319
276,1302,1053
657,1527,1314
277,1299,1057
658,1528,1312
278,1304,1054
659,1529,1318
279,1304,1057
660,1535,1315
280,1309,1053
661,1543,1320
281,1316,1054
662,1543,1319
282,1318,1051
663,1539,1324
283,1316,1046
664,1547,1329
284,1322,1043
665,1544,1324
285,1318,1041
666,1542,1322
286,1319,1036
667,1543,1319
287,1327,1032
668,1548,1318
288,1328,1028
669,1549,1321
289,1330,1029
670,1551,1321
290,1330,1030
671,1545,1325
291,1327,1034
672,1539,1329
292,1322,1030
673,1536,1333
293,1326,1032
674,1530,1336
294,1334,1031
675,1525,1335
295,1337,1034
676,1527,1336
296,1340,1031
677,1526,1334
297,1344,1029
678,1531,1334
298,1351,1030
679,1539,1339
299,1346,1029
680,1537,1342
300,1341,1034
681,1531,1344
301,1348,1040
682,1535,1344
302,1353,1046
683,1542,1344
303,1352,1042
684,1540,1349
304,1360,1037
685,1541,1344
305,1355,1034
686,1535,1344
306,1357,1033
687,1543,1341
307,1359,1039
688,1541,1344
308,1360,1037
689,1541,1350
309,1360,1035
690,1535,1356
310,1360,1038
691,1543,1353
311,1361,1033
692,1539,1359
312,1355,1036
693,1535,1357
313,1357,1035
694,1531,1361
314,1355,1036
695,1528,1359
315,1359,1031
696,1525,1354
316,1366,1037
697,1519,1358
317,1366,1035
698,1521,1359
318,1371,1036
699,1527,1364
319,1378,1031
700,1530,1362
320,1381,1034
701,1526,1363
321,1381,1039
702,1523,1362
322,1389,1040
703,1517,1357
323,1386,1041
704,1517,1359
324,1392,1046
705,1514,1363
325,1396,1045
706,1519,1367
326,1403,1049
707,1514,1366
327,1402,1054
708,1521,1362
328,1407,1058
709,1519,1358
329,1412,1055
710,1522,1354
330,1415,1053
711,1528,1358
331,1416,1048
712,1525,1353
332,1414,1044
713,1532,1356
333,1416,1041
714,1527,1358
334,1415,1046
715,1525,1356
335,1419,1042
716,1532,1359
336,1423,1040
717,1529,1359
337,1422,1036
718,1530,1365
338,1420,1041
719,1524,1369
339,1428,1040
720,1530,1373
340,1427,1042
721,1536,1370
341,1422,1048
722,1539,1375
342,1421,1054
723,1536,1374
343,1428,1051
724,1542,1378
344,1422,1046
725,1548,1379
345,1419,1052
726,1542,1382
346,1419,1048
727,1550,1380
347,1424,1052
728,1549,1380
348,1418,1058
729,1544,1375
349,1416,1055
730,1552,1375
350,1421,1061
731,1554,1374
351,1420,1056
732,1554,1372
352,1420,1061
733,1553,1371
353,1415,1066
734,1559,1375
354,1416,1065
735,1563,1377
355,1416,1067
736,1565,1379
356,1416,1073
737,1565,1383
357,1412,1074
738,1561,1382
358,1411,1079
739,1566,1379
359,1417,1074
740,1567,1380
360,1415,1075
741,1570,1379
361,1411,1072
742,1572,1374
362,1417,1078
743,1568,1375
363,1416,1078
744,1570,1372
364,1417,1073
745,1576,1375
365,1418,1069
746,1573,1380
366,1419,1075
747,1571,1384
367,1415,1073
748,1577,1382
368,1409,1070
749,1580,1382
369,1407,1074
750,1585,1380
370,1412,1079
751,1590,1376
371,1420,1085
752,1596,1379
372,1418,1086
753,1600,1378
373,1421,1081
754,1596,1374
374,1415,1077
755,1595,1379
375,1418,1082
756,1601,1378
376,1419,1082
757,1596,1379
377,1425,1088
758,1602,1379
378,1427,1088
759,1609,1385
379,1424,1092
760,1605,1388
380,1423,1090
761,1607,1388
381,1420,1096
762,1606,1391
382,1426,1102
763,1600,1390
383,1427,1105
764,1600,1393
384,1433,1107
765,1597,1395
385,1433,1113
766,1601,1393
386,1429,1115
767,1597,1396
387,1424,1119
768,1591,1393
388,1426,1124
769,1589,1391
389,1420,1129
770,1595,1393
390,1424,1128
771,1593,1396
391,1423,1123
772,1597,1401
392,1430,1123
773,1596,1406
393,1438,1126
774,1599,1412
394,1445,1125
775,1598,1407
395,1452,1131
776,1596,1412
396,1451,1133
777,1602,1415
397,1459,1137
778,1600,1418
398,1467,1134
779,1607,1415
399,1467,1135
780,1614,1418
400,1472,1140
781,1618,1414
401,1466,1138
782,1623,1410
402,1472,1140
783,1631,1413
403,1469,1139
784,1630,1411
404,1474,1139
785,1636,1409
405,1479,1141
786,1641,1409
406,1483,1147
787,1640,1406
407,1490,1150
788,1639,1401
408,1488,1148
789,1639,1399
409,1495,1152
790,1645,1402
410,1493,1153
791,1646,1408
411,1498,1148
792,1646,1406
412,1493,1143
793,1642,1406
413,1497,1146
794,1649,1409
414,1502,1150
795,1656,1406
415,1505,1156
796,1658,1407
416,1511,1161
797,1664,1410
417,1505,1166
798,1666,1410
418,1505,1168
799,1674,1407
419,1509,1168
800,1681,1406
420,1509,1172
801,1682,1409
421,1508,1169
802,1683,1406
422,1510,1166
803,1685,1404
423,1518,1169
804,1693,1407
424,1526,1169
805,1688,1404
425,1530,1164
806,1690,1402
426,1531,1159
807,1698,1401
427,1531,1162
808,1693,1397
428,1539,1162
809,1699,1395
429,1546,1167
810,1702,1398
430,1543,1173
811,1698,1395
431,1538,1177
812,1700,1401
432,1544,1172
813,1697,1401
433,1539,1169
814,1695,1400
434,1542,1173
815,1699,1406
435,1550,1176
816,1699,1404
436,1546,1171
817,1698,1410
437,1553,1172
818,1696,1405
438,1550,1177
819,1695,1406
439,1547,1172
820,1691,1404
440,1547,1178
821,1694,1409
441,1543,1180
822,1691,1413
442,1549,1182
823,1699,1411
443,1553,1178
824,1699,1409
444,1553,1182
825,1707,1404
445,1555,1186
826,1709,1401
446,1553,1184
827,1704,1404
447,1555,1190
828,1708,1401
448,1557,1187
829,1702,1400
449,1563,1188
830,1701,1404
450,1569,1186
831,1705,1409
451,1564,1188
832,1710,1410
452,1563,1186
833,1717,1413
453,1557,1189
834,1722,1415
454,1559,1193
835,1724,1419
455,1555,1199
836,1730,1423
456,1561,1204
837,1733,1423
457,1560,1199
838,1732,1420
458,1565,1196
839,1736,1422
459,1561,1196
840,1731,1427
460,1569,1202
841,1725,1425
461,1576,1197
842,1721,1423
462,1580,1201
843,1725,1418
463,1585,1199
844,1722,1423
464,1579,1202
845,1729,1420
465,1574,1202
846,1726,1426
466,1571,1197
847,1728,1430
467,1569,1199
848,1724,1426
468,1565,1200
849,1719,1426
469,1568,1203
850,1718,1429
470,1563,1207
851,1721,1427
471,1570,1202
852,1716,1430
472,1575,1204
853,1711,1429
473,1576,1203
854,1717,1424
474,1580,1206
855,1724,1419
475,1588,1211
856,1732,1424
476,1593,1206
857,1726,1420
477,1593,1212
858,1722,1418
478,1594,1208
859,1717,1421
479,1595,1213
860,1718,1417
480,1589,1211
861,1715,1423
481,1592,1217
862,1710,1426
482,1599,1213
863,1707,1432
483,1601,1212
864,1706,1433
484,1606,1218
865,1705,1432
485,1614,1217
866,1705,1433
486,1616,1216
867,1713,1435
487,1623,1219
868,1719,1432
488,1628,1214
869,1714,1434
489,1630,1219
870,1709,1440
490,1631,1225
871,1709,1437
491,1627,1220
872,1706,1442
492,1626,1218
873,1706,1441
493,1633,1213
874,1708,1443
494,1638,1217
875,1710,1448
495,1646,1221
876,1712,1450
496,1640,1226
877,1717,1455
497,1645,1227
878,1714,1461
498,1652,1233
879,1710,1460
499,1657,1230
880,1712,1466
500,1656,1229
881,1713,1463
501,1654,1231
882,1716,1466
502,1649,1237
883,1717,1467
503,1656,1235
884,1717,1463
504,1652,1232
885,1716,1466
505,1654,1233
886,1714,1463
506,1656,1235
887,1713,1459
507,1654,1231
888,1711,1462
508,1658,1229
889,1711,1460
509,1659,1225
890,1718,1455
510,1664,1221
891,1726,1458
511,1660,1224
892,1721,1459
512,1658,1225
893,1719,1465
513,1652,1229
894,1727,1464
514,1658,1226
895,1723,1464
515,1655,1225
896,1726,1463
516,1659,1226
897,1733,1458
517,1667,1228
898,1734,1456
518,1672,1231
899,1731,1456
519,1668,1235
900,1728,1461
520,1665,1231
901,1729,1467
521,1668,1234
902,1734,1463
522,1671,1232
903,1739,1468
523,1676,1230
904,1746,1471
524,1676,1232
905,1751,1470
525,1676,1238
906,1756,1474
526,1670,1236
907,1762,1480
527,1673,1235
908,1760,1476
528,1667,1241
909,1762,1479
529,1662,1239
910,1757,1477
530,1668,1243
911,1758,1472
531,1663,1244
912,1753,1475
532,1664,1249
913,1755,1477
533,1672,1254
914,1757,1473
534,1676,1249
915,1760,1475
535,1672,1252
916,1767,1473
536,1675,1250
917,1763,1478
537,1677,1255
918,1770,1479
538,1674,1252
919,1776,1479
539,1670,1251
920,1774,1479
540,1671,1249
921,1776,1476
541,1672,1249
922,1773,1477
542,1674,1247
923,1773,1481
543,1671,1247
924,1774,1486
544,1675,1251
925,1782,1488
545,1677,1253
926,1776,1484
546,1673,1254
927,1783,1486
547,1672,1260
928,1784,1486
548,1677,1261
929,1787,1491
549,1685,1257
930,1783,1486
550,1693,1253
931,1778,1487
551,1701,1250
932,1779,1493
552,1706,1248
933,1785,1493
553,1711,1251
934,1782,1497
554,1716,1250
935,1785,1503
555,1716,1251
936,1793,1500
556,1710,1250
937,1790,1502
557,1705,1251
938,1793,1497
558,1706,1248
939,1794,1493
559,1714,1254
940,1791,1491
560,1710,1257
941,1788,1491
561,1710,1261
942,1790,1496
562,1710,1265
943,1795,1495
563,1710,1263
944,1798,1491
564,1707,1266
945,1805,1489
565,1708,1267
946,1812,1489
566,1707,1273
947,1815,1486
567,1705,1272
948,1820,1481
568,1709,1272
949,1824,1481
569,1709,1273
950,1819,1476
570,1710,1273
951,1815,1471
571,1707,1274
952,1818,1476
0,1000,1000
572,1707,1274
953,1814,1482
1,1003,1000
573,1705,1280
954,1811,1484
2,997,996
574,1709,1280
955,1805,1479
3,997,995
575,1704,1286
956,1810,1479
4,1003,1001
576,1705,1281
957,1808,1482
5,1010,1004
577,1706,1282
958,1805,1477
6,1007,1007
578,1711,1281
959,1802,1473
7,1007,1012
579,1707,1283
960,1796,1479
8,1006,1008
580,1709,1282
961,1796,1485
9,1008,1012
581,1717,1288
962,1791,1488
10,1008,1012
582,1722,1293
963,1792,1485
11,1016,1017
583,1723,1294
964,1793,1483
12,1011,1016
584,1726,1292
965,1798,1487
13,1005,1017
585,1733,1288
966,1798,1485
14,1000,1015
586,1740,1283
967,1806,1484
15,996,1012
587,1746,1279
968,1814,1486
16,1002,1010
588,1744,1278
969,1821,1491
17,1001,1005
589,1747,1278
970,1828,1490
18,1009,1008
590,1745,1282
971,1831,1492
19,1006,1003
591,1741,1280
972,1826,1491
20,1002,1004
592,1746,1283
973,1821,1486
21,1007,1009
593,1743,1283
974,1820,1482
22,1004,1005
594,1740,1278
975,1817,1485
23,1004,1011
595,1736,1278
976,1823,1487
24,1003,1015
596,1732,1275
977,1820,1485
25,1006,1017
597,1735,1275
978,1825,1481
26,1012,1020
598,1737,1281
979,1823,1478
27,1014,1022
599,1738,1279
980,1831,1473
28,1019,1020
600,1732,1284
981,1830,1470
29,1026,1026
601,1738,1282
982,1825,1465
30,1022,1029
602,1745,1285
